14.163,14.033,11.91,8.2375,12.312,9.284,8.986,9.4028,7.5356,7.0476
14.096,7.8764,5.8949,6.1563,14.985,13.593,13.345,13.193,12.553,11.714
7.5712,14.671,9.3193,12.072,5.3834,11.342,13.691,12.935,9.0606,12.933
6.1089,11.681,6.0213,10.149,13.591,13.248,13.719,10.26,8.1523,5.4174
6.9296,10.03,6.3781,5.271,10.443,9.9705,12.176,8.5383,12.705,14.634
9.9958,8.78,5.0213,10.628,5.1952,10.825,5.9779,8.252,9.4986,14.754
12.286,8.3737,7.0971,12.642,5.6882,9.5391,7.9858,13.831,12.101,10.507
7.0819,14.52,7.1664,5.3104,10.254,7.5827,9.8592,6.1196,7.222,5.6491
7.4803,11.933,10.162,11.576,6.0456,11.183,10.051,8.8281,13.238,8.4524
13.517,10.341,10.702,7.5014,7.96,10.754,13.329,5.4076,12.168,5.2043
9.1585,5.4349,13.24,9.3528,7.7483,13.674,7.3784,11.342,9.9924,13.009
11.167,7.4755,9.8671,5.7217,14.706,14.246,11.646,14.422,12.916,7.0793
7.3367,14.432,13.915,10.322,9.6967,10.742,8.742,10.689,14.197,6.4325
6.0197,10.569,8.9506,14.388,7.8518,11.941,12.755,8.6323,12.874,11.999
10.159,8.5752,12.446,8.0482,14.382,8.922,6.9577,8.129,7.9784,5.5795
9.7714,5.0945,10.528,5.6354,14.667,11.764,9.7663,12.031,12.173,7.5661
6.5267,7.5355,11.238,13.482,12.194,14.982,6.0356,6.4752,11.151,10.103
11.218,7.5423,7.7039,14.476,6.3688,14.404,7.1199,12.211,13.413,14.953
10.44,6.7069,14.376,9.9107,13.899,6.4124,14.352,6.6295,9.0457,6.4652
11.541,8.4498,12.697,14.085,9.4126,14.382,8.1605,7.7936,9.5336,9.4951
