-0.82978,-1.7336,4.5018,3.1186,4.5943,-4.1252,1.7456,-3.6165,3.8839,-2.5448,-1.7419,-3.0744,3.2185,0.37007,0.18033,-3.5681,-4.9897,-2.4211,4.7788,-3.1142,-0.64005,2.7801,0.012165,-4.7085,-2.797,-2.3341,-1.8613,-4.8795,1.7262,-0.4346,1.2184,4.2373,3.488,3.8346,-4.9018,-1.6749,-2.353,-0.1978,-4.4625,-0.4153,0.50798,-3.0793,-4.3145,4.8269,0.28005,-3.9426,-2.4891,-3.1371,-1.9705,1.6298,-2.1881,0.98581,1.1702,-2.4697,3.8011,-2.4805,-3.8953,-0.099187,-2.4714,1.3799,4.6703,-2.3908,-2.6925,2.2373,-1.7558,3.7962,-2.4169,-4.5679,-0.66106,0.1869,1.8256,1.5839,-2.6904,1.3877,-0.23735,3.7974,4.8592,-2.9681,-1.8057,-3.9995,-2.7801,4.8514,-1.5227,4.2565,-1.1289,3.89,-2.6299,-1.2938,1.7302,-4.8598,2.1625,-0.96918,4.6686,-4.5324,4.4297,4.01,1.1239,-1.4784,1.3703,-4.047,3.9286,3.2816,0.78153,-1.0278,-4.2232,3.9323,3.2398,1.1194,1.131,1.5486,4.5037,-3.7344,-0.87304,1.4033,4.2258,-0.96243,2.4687,1.4316,1.559,-4.3749,-4.2369,-4.3075,2.5195,4.3813,3.0706,4.6462,2.9267,-4.408,-2.6609,2.3882,-4.1621,4.7388,1.7817,1.5069,-4.4432,-4.1061,-1.8924,1.4033,0.31719,2.6623,3.7343,0.020774,-1.1349,-3.1557,-0.0062034,-1.4183,2.3458,-1.8346,-3.4694,4.6693,-1.891,2.7917,3.0314,-2.4275,-2.5611,2.5424,0.75878,0.75544,-1.3599,1.6574,-4.8963,-2.3773,2.6235,0.53727,-0.45206,-1.3284,4.8739,4.4707,3.9662,-2.3486,3.5723,1.7652,-1.0794,4.7653,-2.448,4.8994,-1.633,2.521,-3.4812,3.6233,2.7132,0.78136,3.1332,1.9177,-2.6329,-4.7035,-3.323,-1.317,2.043,-2.0246,-1.5167,1.5686,1.8067,-4.4687,4.3153,0.13468,1.6518,-3.0373,1.9084,3.43
2.2032,0.27058,0.56653,3.7496,3.0396,-2.7269,2.9978,-2.0986,-3.1562,4.1102,3.8983,2.5293,1.2824,-1.3402,-1.2725,1.3233,-0.23911,4.3445,-2.4923,-0.59128,-4.7407,-3.6605,0.060868,-1.2711,0.62857,-2.9612,-3.6505,-2.9291,-0.85257,4.2494,0.65579,0.051446,-2.8901,3.4684,-4.5821,-3.8819,-4.3139,-1.7065,3.2714,-4.9575,2.0815,2.2567,-4.235,-4.1592,1.7336,0.32322,-2.6217,-4.5064,-3.0598,4.3831,-1.6458,-4.8136,2.8443,-3.7958,-3.6592,0.60392,-1.4307,-0.21936,1.1899,1.6962,0.47232,-0.87528,-4.4757,-1.732,-4.8808,1.589,1.8696,1.4785,-4.614,-3.2272,1.1849,3.5064,-3.2858,-0.43364,4.7062,-3.6516,3.873,1.8883,-3.4504,2.5394,3.7073,3.014,-4.8715,4.6137,4.0524,4.0337,2,-0.75694,-3.2077,3.9674,1.4381,2.1116,-0.62997,1.8548,1.9059,0.31624,-1.1483,-0.85768,-1.9328,-4.5809,-1.6802,-2.2365,2.8453,-4.5109,1.6996,0.84252,-1.89,-2.0114,-2.5755,-1.9819,-1.1607,-2.8491,0.026544,-3.7415,1.5164,3.038,2.3096,-0.062576,-0.34227,2.3044,2.7992,-1.4293,-4.3833,-0.30287,-0.15531,-0.1459,-2.7512,3.6694,-4.3476,-4.4173,0.26153,-4.8366,2.6758,2.2327,-4.0618,4.4569,1.0323,1.2371,-4.9181,3.0478,4.6854,4.9712,-0.028319,-2.0109,-0.82324,-0.61785,-4.8934,-2.9604,-2.9994,-1.7812,3.4131,-3.7116,3.204,-1.243,-1.5195,2.6526,2.5043,-1.9221,2.2857,1.4849,0.018746,-3.9914,-4.5813,3.2482,4.8134,0.61006,-0.35477,0.74879,-1.51,3.209,4.7379,1.3793,1.2321,1.5275,3.8061,-3.1959,1.6768,-2.649,-4.7065,-4.8367,-4.7925,3.5393,2.8487,-3.1097,2.7312,-4.8857,4.2468,-0.79679,-0.25171,-0.16706,3.0896,-3.2847,-3.7513,-2.0884,-2.1231,2.6925,-0.75962,-3.5384,4.6331,-4.3122
-4.9989,3.8594,4.1561,1.8841,-4.6768,-1.8562,-4.1947,1.1387,0.85348,-4.5647,2.5171,-4.9268,4.563,1.0431,2.1035,1.6189,1.5704,1.1912,-1.6639,3.4481,0.49662,3.6892,-2.8118,-4.0413,0.39461,-2.038,1.4278,-0.20992,-2.209,-0.59305,-3.4733,2.0329,2.9216,0.8855,4.1406,-0.86584,-2.5231,-3.7905,-4.0996,-2.5206,-2.091,2.8494,0.38793,1.3121,2.4537,4.2601,-2.3223,1.5428,4.6836,-2.6723,-1.8245,-1.5186,-1.5384,-4.3141,-2.516,-4.2339,-0.28604,-2.0535,-0.37205,-0.13523,4.7268,-0.80966,3.5872,-0.23147,-4.3219,2.9943,1.7808,4.7716,-4.4888,-1.3026,1.7592,3.5991,-3.2298,-1.4084,1.1132,1.0234,3.3914,-1.4347,4.8402,-4.4977,-2.9328,-4.4604,-3.3436,-4.9339,0.010546,0.59775,-0.83194,-4.8164,-2.2916,0.88066,-4.6754,4.6041,4.8789,4.867,0.44705,0.99738,2.5714,-0.71094,-3.1271,-0.81261,3.2123,-3.7434,3.2185,-4.1875,-4.3971,-0.99323,-3.7101,3.8826,-4.0168,-4.1504,-2.3257,-2.8794,2.5983,-4.9203,0.78566,-1.5977,-4.1444,1.1335,-1.9537,4.1297,-0.61591,3.1283,2.4482,-4.9436,-1.483,-0.21301,-0.22868,-3.4578,-2.2788,1.7478,-1.1827,-4.5107,-1.1989,-1.7525,1.1498,-2.4003,-0.94468,-1.5041,2.9727,3.394,3.6919,4.8404,-1.9646,-4.5142,-0.97545,0.3412,-0.71451,4.4906,-3.2396,-1.9048,-1.0988,4.8258,1.6084,4.9319,3.513,-2.7083,-4.8605,3.8499,-2.5603,-4.4537,-0.042267,4.1719,-2.2101,-4.7177,-4.6359,-1.0376,1.8261,2.1774,3.9914,-1.9973,3.0139,2.8805,-1.3943,3.8681,4.9942,-1.0007,0.81245,-3.243,-2.3575,-0.45893,1.3365,-4.319,-1.0658,3.0301,1.7126,-1.6816,2.1734,-0.94596,2.9546,-1.0711,-0.40363,-0.15063,4.6787,4.4178,2.4144,-2.9931,3.8068,-2.3596,-3.3608,-3.1347
-1.9767,-1.4273,1.4157,0.69494,2.0939,-3.2523,-2.683,-1.7586,3.9821,4.5075,2.6263,-1.7174,0.89923,4.588,-0.44357,-0.6616,3.4332,4.8544,4.542,0.9527,-0.64678,2.4878,-4.9534,-3.0304,-0.04638,3.4187,-1.6586,-3.3769,3.9278,-2.9735,3.1344,-1.6551,-4.3535,-3.4137,3.8958,-3.6028,-0.95986,-3.8536,-3.2413,-4.5485,0.10828,4.721,-4.2443,0.76975,2.2997,0.48707,-2.3681,-0.76788,-4.2055,0.74993,0.65511,3.0901,-3.9735,-4.3097,3.8008,-1.4035,0.37827,-0.38391,1.165,-1.1115,2.1482,4.0242,-1.6078,4.4806,4.6167,-3.1044,-1.2149,-0.80097,-4.5449,1.8573,4.6365,-4.3557,2.8997,1.731,2.3362,-3.8729,-1.5506,-3.9438,-0.61161,-4.9707,4.1861,-3.0952,-4.3963,-0.67069,1.7241,3.0716,3.9806,0.077615,3.8053,2.9282,-4.8548,2.3535,-0.78651,1.8356,-1.2795,-1.9749,2.7579,-2.1247,2.1906,-0.61103,-4.583,0.62781,1.4683,-0.4932,-3.8875,-0.74249,-3.9918,2.929,2.6207,-0.65307,-2.662,2.8065,-1.6813,0.88769,-0.92685,-4.4969,0.14668,1.5223,-1.0638,4.1955,2.2347,-0.72295,4.4628,4.9921,-1.2375,4.0266,0.15402,0.5132,1.3215,3.1425,3.183,-0.13393,4.5771,-1.2936,1.0848,1.0613,3.916,2.4366,0.5448,4.1102,0.30856,-2.7292,-4.8696,-2.222,-3.069,4.971,2.8487,3.4083,-0.55917,1.6998,3.9553,4.0181,1.5104,-4.5181,1.7812,-3.1467,0.087034,-4.1135,4.2244,-3.5174,-3.6617,0.1746,3.5796,2.9752,1.7075,4.806,-0.79699,-0.36064,4.6355,4.0836,0.76107,-4.8786,4.7981,2.3948,-1.3565,1.2581,-4.1937,-3.655,-3.249,-0.071719,2.488,-0.35469,3.6448,0.14764,2.0633,-4.3857,-3.4519,4.9808,0.32506,3.9969,1.2612,-2.4494,-4.1538,-4.8611,-0.93779,0.081362,2.9622,-2.0623,2.8729,3.3433
-3.5324,4.0854,-1.0999,-3.3903,-0.34999,1.0709,-2.9237,-0.4264,-0.53883,0.56407,-0.30521,4.1761,-3.0217,-1.0718,1.0521,-4.4064,-3.1626,-4.6736,3.0872,-0.37842,-0.79632,2.9859,-0.82164,4.4242,-1.9925,4.2402,-0.75164,-4.3131,1.4427,4.9566,4.8346,1.3677,-1.8528,3.0152,2.7257,-1.3612,-4.6293,2.7386,1.5046,-2.452,3.9295,3.5097,-3.1623,1.5064,-0.75884,-1.5779,4.7272,4.3239,2.8549,4.934,1.5543,1.2878,-1.3877,-4.6131,0.26698,-2.5311,2.3347,1.543,3.0961,1.2065,1.9773,4.7962,-1.0675,3.6797,-0.25073,2.191,-2.0199,-3.4841,-4.5377,3.8253,-2.3995,4.272,4.9283,-3.2908,-2.9238,0.384,3.8607,3.4998,2.3607,-4.1967,-0.11589,-0.47581,-2.2184,0.83113,3.874,0.29115,-2.0211,-2.9505,4.3666,4.2396,0.086307,2.948,-3.8813,0.18844,-1.0161,-0.60767,1.1233,-1.0825,-4.0536,4.8347,-3.9234,-2.3266,-3.2036,4.2232,-0.24657,0.52986,1.7197,-1.0068,-3.5932,0.060061,-1.6522,3.4808,1.7148,4.954,-2.3695,-0.22933,3.1241,2.1509,-1.3304,1.3075,4.7799,0.99854,1.0356,-4.5223,4.812,-4.8409,3.377,0.091954,4.1089,2.9252,-2.1603,0.86991,-0.17206,3.736,-4.6271,-0.29414,-2.116,2.5376,-4.2112,-0.17691,-2.6727,3.4996,3.7685,-4.1689,-0.021934,-1.7584,4.1785,3.7488,2.9206,-3.349,-4.0153,-0.067287,-2.6029,2.5117,-2.43,4.5194,3.4329,-0.73173,-2.8231,-4.689,-3.5789,-3.6646,-1.3096,-3.0051,2.3472,2.1534,-2.8809,-2.4324,2.7123,-1.7217,2.8176,-1.2649,-0.25039,4.3966,-2.2424,-0.98709,3.6073,-3.9512,-4.5794,-4.2769,-0.01493,2.8195,-1.1597,2.5729,3.5316,0.98174,2.2363,-3.4332,0.74633,-2.1999,-2.9635,3.5754,-1.9498,1.6957,-2.4429,3.825,-0.99775,2.2861,-4.9372,1.9733
-4.0766,1.2336,-0.14009,-0.3312,4.4755,-0.86414,4.1733,-0.55883,4.2187,-1.2364,-2.8924,0.88367,-0.70669,-1.0703,4.9041,-0.072774,3.5616,2.2517,4.0034,0.1265,-1.6967,0.43345,0.63376,-1.2873,0.11449,4.7858,-1.1943,-0.074885,-2.5197,2.2394,1.3358,-4.7498,-3.2933,-4.3236,0.29542,-3.9241,-1.1195,-2.3291,-0.30169,-0.75289,3.9629,0.43594,-0.63643,0.43179,-0.44048,2.2663,2.9116,-4.8108,4.4728,4.9488,3.4481,-1.2511,2.8809,-0.32596,-0.88268,2.7639,0.25196,4.3057,-0.037823,1.0163,-2.8391,1.2357,-2.2963,-2.269,-3.7836,4.8086,2.4531,-2.0441,-1.9299,1.0743,-2.1336,-0.72012,0.11688,-3.3437,4.2024,-4.4043,1.8814,4.7956,-2.8979,-3.3413,1.1174,2.0294,-1.5167,-1.5117,-4.4161,-4.0492,0.40777,4.6635,2.0232,0.78396,0.34426,-2.8352,1.2208,-3.2352,-0.68022,-3.5672,-0.57813,1.1108,-3.7907,-2.4803,0.95052,2.7503,2.2627,-2.6663,-4.1904,-1.9453,-3.5812,-2.2471,-4.2327,3.7871,-2.0968,4.7764,1.0789,0.20607,2.9429,3.0658,3.5617,-2.2339,4.26,1.4035,0.38496,2.2816,-2.1242,-1.1055,-3.8779,3.6889,-3.3597,3.1394,-4.9829,-0.61399,-1.0033,-4.9345,-2.3218,4.0608,3.3833,0.11945,-3.7191,-0.23638,3.4887,1.6725,-4.886,3.1282,-2.639,-4.7085,1.4802,-3.1961,0.22481,-1.7995,-0.34874,-2.6433,4.1056,-3.4868,0.076263,3.4785,-3.838,-1.8777,2.2509,-2.7151,-1.0359,4.7605,-2.8144,-3.8746,3.9899,1.8584,-3.9511,3.417,-3.5844,-1.8861,-0.44065,-2.509,0.87304,2.7985,-0.55353,4.4784,0.27986,4.7426,-2.018,-1.6173,-3.5584,1.992,-2.752,2.186,-2.427,-3.2221,0.2205,3.8592,-3.1359,-0.63041,4.6623,-4.0538,-4.0632,-4.4206,0.90144,4.7671,1.4046,-0.088273,1.934,-3.7019,-4.8896,2.3377
-3.1374,-4.8418,1.0431,-1.5483,-2.7857,3.1635,2.1131,3.2814,-2.2101,4.9505,-4.5852,3.5519,-1.6325,2.9064,2.7392,-0.34866,-1.3563,0.65554,-4.8841,0.73886,-2.9535,-2.7916,3.7656,2.29,2.8623,-0.85669,-4.4725,4.0315,2.6809,-3.7033,0.81438,-2.8072,4.7435,-0.42888,-3.3365,-1.1676,-2.5667,1.6343,-2.2555,-3.5637,-3.7441,-4.1021,-0.022172,0.57367,3.7351,4.0101,3.9091,3.249,2.1807,3.0099,-1.201,4.138,-0.30469,4.059,-1.9927,4.8935,-3.2399,0.37928,-3.3856,-2.7908,4.7627,-4.1682,-3.7677,-0.99728,-3.9212,4.0878,-4.1799,-2.556,2.9753,2.1201,3.4482,1.2713,-2.1579,-1.8568,-3.4744,1.3249,-1.788,3.9068,-1.6148,4.8216,2.6591,-1.6795,0.91222,-1.2397,-2.0525,-0.64261,-2.1501,-4.0752,0.3207,0.50605,-3.8898,1.0747,0.78546,0.69111,-3.4416,1.1696,3.4207,3.9175,1.1935,-3.8048,0.29817,-3.2059,-2.1529,3.6886,-4.6805,-2.4231,4.2304,3.2088,4.3212,-1.804,-3.8419,1.1458,-2.2358,-2.3863,-2.6975,-3.8935,2.5277,-4.1523,4.1642,-4.8643,0.011205,3.2123,1.7237,0.39057,3.8902,-3.7093,-4.8528,-1.1201,3.1748,3.2277,-3.8,-3.1251,4.9285,-0.826,-0.58471,-2.8601,-4.8494,-1.7694,2.1022,-4.2665,-0.69531,-2.6387,-2.811,4.6462,1.3311,-3.638,1.8857,-4.4273,2.0159,1.6111,2.2885,-2.7876,1.957,3.2509,-4.1724,4.1105,-1.1339,-3.5761,3.0979,1.5576,-0.81492,3.4164,-2.109,3.2519,-2.3878,-3.7253,-4.0955,-2.7218,4.4661,2.7607,-1.0837,0.89268,-2.135,-3.1496,2.5386,-2.1357,2.3521,-4.4144,3.6805,-1.3983,-3.0194,0.86022,3.294,-4.1738,-0.5723,-0.87866,3.2966,-2.2977,4.4269,0.045096,4.7553,1.9638,1.13,-1.0941,-4.6273,4.5412,0.8786,1.2879,-3.49,-4.3449
-1.5444,4.2944,0.49548,-2.7496,-2.3293,-3.1487,0.53885,-0.73652,1.0883,-4.4164,-1.7817,1.0467,4.9195,1.4508,-1.6572,3.0675,3.9227,-0.07576,-1.2024,-0.59681,1.1927,4.1846,1.7758,-3.7384,3.1251,2.7319,3.9585,-4.885,0.36809,0.28207,-3.5141,-0.46292,1.0685,-1.8417,2.3821,0.37692,4.9025,3.4667,4.4278,4.3698,-2.9276,-0.11127,0.83312,3.6855,-1.3721,1.1624,2.135,-4.8146,0.74443,0.86978,4.38,1.2716,-4.7986,4.4754,-2.8267,-3.4867,-1.9178,-4.007,-0.42949,-1.3921,-4.9377,2.33,-0.43061,0.71234,0.176,2.8429,-4.7806,2.1555,4.4384,2.9172,-0.28283,-2.1582,0.91803,3.7333,2.2467,3.7576,-2.1966,-2.7732,-3.616,2.4575,0.18418,-1.4002,2.7501,-1.4418,-3.2231,1.9917,4.4858,-4.5838,4.1074,4.2834,4.7195,-2.8351,3.0429,2.3686,0.34573,4.8405,2.9893,-2.1024,0.22227,2.8913,-0.81193,2.8326,3.4148,3.0623,1.3962,4.0992,-2.5509,-2.3138,-2.0494,-1.7994,-3.0592,0.85069,-2.7847,-1.4666,-4.3052,-3.5902,-3.3591,-2.9124,0.91268,4.4319,-4.2795,2.6052,2.1205,3.9173,3.5761,-1.2083,0.06655,-3.5734,2.6446,0.47077,0.028709,-4.138,-2.2048,4.9655,0.38439,-1.4122,-3.2968,-3.8675,4.1473,1.616,-0.97649,1.5685,-4.9583,-1.736,3.5437,2.7764,4.5193,-3.0157,1.5741,0.82015,-3.7281,-3.9965,2.8916,3.9242,-1.9659,-4.3232,1.0764,-3.1666,-1.9349,-1.4719,-2.519,0.46075,-1.1968,-1.8504,-0.24877,4.3682,-2.7703,-4.3381,-2.8087,-3.8665,-2.5987,-0.6873,3.7044,-3.1686,2.7035,-1.394,0.72153,4.1873,2.5336,3.8001,2.6053,-4.6291,2.3638,-0.17928,0.53748,-4.6173,-3.0336,4.6896,0.89265,-3.2223,-1.3266,2.6095,-2.9255,-1.8598,0.47395,1.4365,-2.8489,-3.071,-3.5305,-1.8788
-1.0323,1.909,4.2618,0.92512,-4.1853,2.0188,-1.9548,-1.543,1.8245,0.16706,-4.6289,3.2258,-1.1976,-1.0612,-4.11,-2.4334,-4.7229,-2.4078,-2.6448,-3.0644,-2.0035,0.92085,3.4233,-2.4872,0.32841,-3.3195,2.2747,-2.7192,-0.80231,-1.9375,-2.2333,-0.097816,-2.2108,4.9714,-2.859,-4.2548,-3.2851,-2.0818,0.60681,-0.3754,-4.4853,4.2794,1.2051,-0.47988,2.3803,-4.4411,-1.5334,-3.2703,-1.3105,1.2767,-1.1893,4.2968,1.9861,4.0606,-3.2263,-4.3891,-0.63225,-1.1653,0.69055,-4.1077,-2.4702,1.7869,-2.6528,-3.8052,1.515,3.93,-0.94337,1.2188,-0.89043,1.66,-4.9385,-2.0738,-3.3472,-2.8292,2.0668,1.5269,-4.3007,2.6163,4.114,-1.1033,-2.032,4.2147,1.2475,-2.6897,-4.5343,2.5455,-2.2223,0.17103,1.6034,1.9147,-2.6244,1.4016,0.77878,-4.0105,4.9781,-3.4829,-2.6873,-3.0786,-4.5528,-2.2913,-1.6459,1.08,0.70167,-3.2585,3.9517,0.11505,2.4807,-2.3965,3.2256,-4.3607,3.6937,0.41799,3.7805,3.3418,0.65803,3.6565,-2.4855,-3.2614,3.5042,-3.2871,-2.3156,-4.9286,1.5645,3.2311,-2.7561,-0.11544,-1.4475,-1.1692,1.9098,-3.1327,4.5502,-2.502,-0.59253,-3.2482,-4.2648,-2.1762,-4.0549,3.699,1.8193,0.14628,0.22675,4.7717,-2.3997,1.8851,-4.8111,-3.8408,0.57923,-1.0471,-4.1736,4.017,2.1806,-2.7245,-3.6246,-1.3633,3.9469,-4.8008,-0.79752,2.7708,-3.1405,-1.3745,-4.1594,-2.3898,-3.9063,-1.0025,-2.989,-2.2548,-0.84583,2.0435,4.257,2.5817,1.094,4.2582,0.88555,-2.9363,-1.6828,-3.5172,0.065962,-4.4611,-0.76347,-1.4726,-3.3089,-1.4934,0.076009,0.28854,1.5199,-4.1916,4.613,0.89809,-2.7044,-2.6858,0.76284,-3.6822,-4.1877,-2.5256,4.6502,-4.414,3.3033,1.2489,4.8072,1.9566
0.38817,4.9732,4.1873,-1.8773,-0.71381,-2.5964,3.3485,1.7497,-2.7179,-4.689,1.9386,3.7948,4.927,1.8896,-3.1509,-1.0857,-4.1461,-1.7317,-2.0406,-3.8603,-2.3317,-1.5376,4.2616,3.8124,3.0634,2.4426,-1.7597,4.0132,-4.0261,3.8191,-1.3948,4.8573,4.2248,4.7774,-4.4198,-2.4315,3.4436,-3.1325,-3.3945,3.6018,-0.5919,2.8762,-1.2719,0.34976,4.9407,3.7881,4.4185,-4.8616,-2.0447,-1.0768,-0.76655,-0.10707,-2.3438,-1.1767,-0.48651,1.6136,0.43298,-1.9377,-2.9277,1.6819,-0.65208,3.2602,0.63153,2.9618,3.3412,-0.44917,-1.7678,1.1134,2.753,3.3321,3.9595,-0.070418,0.64993,-0.057184,-4.2609,2.4569,2.7127,1.7969,-4.4082,3.6752,-3.1228,4.5363,-3.4032,-4.7396,-1.5819,1.7785,1.7624,4.8346,4.3952,2.9246,2.6153,3.4878,3.2359,2.9893,1.6833,1.8159,4.1396,-3.4176,0.25361,0.59886,1.2252,-4.5825,-4.1473,-1.8762,-0.16767,-3.8041,1.1104,-2.3197,-2.7696,-0.93882,1.3798,3.2941,-1.3117,1.6902,-3.1564,2.4145,-2.0651,-4.3506,4.7215,0.92515,-0.001175,-0.79743,-3.5307,1.0939,-1.5064,-0.23441,-2.0783,-4.5195,-3.7212,-2.1426,-2.341,-3.1712,1.9774,3.2329,3.5848,1.1572,4.1072,4.8385,0.034879,-2.8687,-0.21608,2.3157,-2.2501,-2.2028,-2.9885,-4.0712,0.938,-1.7665,-1.1204,1.8324,4.0706,-0.85479,-4.7232,-1.222,-4.7406,-0.4907,-1.9042,3.8233,-0.58656,4.6033,-1.545,0.75826,3.1462,4.8559,4.3268,1.876,-4.4535,0.21913,2.8415,0.22604,-3.9097,-4.4151,-4.5681,1.5416,-0.020889,4.0232,1.9012,-4.4082,3.4095,-4.6669,-4.1166,0.63191,1.4433,1.9631,2.8855,-4.1809,0.47598,2.0419,-0.046451,1.9775,-2.5407,-3.4442,1.52,-1.0538,1.8748,-2.6259,2.7143,-4.4443,-3.7575,-1.3306
