-2.5725529463397554,-2.784498304360045,-2.0904811963515524,-1.516897348722457,-2.242582400879614,-2.2185191235391706,-2.392287702621499,-2.1596348452041942,-2.6336959960292483,-2.347602720592812
-2.784498304360045,-4.522737342631742,-3.093990690689851,-2.105958012017006,-3.7932873598860253,-3.0072108925556646,-3.3845571131756405,-3.332904161953505,-3.198241641299126,-2.7510433256484776
-2.0904811963515524,-3.093990690689851,-3.378493695098933,-1.9416182344629724,-2.7585427276627135,-3.116461956286299,-3.226480892557151,-3.2316249692627808,-2.602280527830695,-2.321280408314241
-1.516897348722457,-2.105958012017006,-1.9416182344629724,-1.6526907163484073,-2.0674766496776433,-1.9150189473319381,-2.1525015323358314,-1.9718489335151967,-2.250767006060691,-1.9181130292024975
-2.242582400879614,-3.7932873598860253,-2.7585427276627135,-2.0674766496776433,-3.5724688058340526,-2.5099373857375515,-3.1230133775870264,-2.7841784532661884,-3.072631397995026,-2.2366033822858897
-2.2185191235391706,-3.0072108925556646,-3.116461956286299,-1.9150189473319381,-2.5099373857375515,-4.253700890322906,-3.019039626367331,-3.5720407617789287,-2.8778955559009836,-2.679270278621648
-2.392287702621499,-3.3845571131756405,-3.226480892557151,-2.1525015323358314,-3.1230133775870264,-3.019039626367331,-3.4947660167908507,-3.3061755181270316,-3.249101764857401,-2.81265936679718
-2.1596348452041942,-3.332904161953505,-3.2316249692627808,-1.9718489335151967,-2.7841784532661884,-3.5720407617789287,-3.3061755181270316,-3.7136078418431957,-2.8234037897467146,-2.97600678757721
-2.6336959960292483,-3.198241641299126,-2.602280527830695,-2.250767006060691,-3.072631397995026,-2.8778955559009836,-3.249101764857401,-2.8234037897467146,-4.078529276288072,-2.686764403449483
-2.347602720592812,-2.7510433256484776,-2.321280408314241,-1.9181130292024975,-2.2366033822858897,-2.679270278621648,-2.81265936679718,-2.97600678757721,-2.686764403449483,-3.799449829344893
