-26.027516948879438,-58.1042774934591,-71.5914916053422,-61.16773230594021,-68.68492340890246,-81.78895353574049,-45.796698415172955,-29.94603845294091,-10.526922568252544,-36.89547987379886,-50.07547217419068,-32.32544390156633,-32.47017066303812,-84.34641893863682,-94.69292473154356,-90.29514988415066,-49.21540233436941,-65.11900194125147,-80.79689929088194,-5.746941065211232,-43.593469873749925,-30.829916763431925,-88.84437891904717,-82.21968048487489,-57.8505543700726,-26.016648736638956,-96.84564811616869,-75.17566943481278,-12.986676839021442,-52.581391599951274,-36.09647607852455,-53.03205648604114,-78.4832673048899,-37.09295589952997,-52.25548976805812,-91.09949113903357,-82.8729006220883,-56.970946938892,-51.75390752086446,-79.60242542523721,-47.82743645022143,-37.592940647662964,-75.79456844130334,-68.00005775489764,-58.4878213815949,-23.012853865861132,-81.30411522596756,-92.09330319816347,-53.66009191577443,-45.43996750094694,-55.886228153532905,-95.68560243135585,-32.32462556143946,-66.86255498240271,-59.797638609616556,-48.57130034533623,-57.67768644727305,-32.007377462526335,-79.56750274539712,-15.047592813501481,-77.71203025324257,-27.690173299981353,-88.8963916768952,-76.45219496422062,-60.43290834021258,-16.349306654428958,-78.80763409174094,-52.05566806890032,-14.730150391781933,-19.015955058665824
-83.25334308306142,-79.54321263573439,-95.58439198545025,-72.00319365717169,-61.61771846815724,-79.8580512364923,-26.643077314241822,-60.069239087281055,-79.62691442630809,-1.4747787591383883,-49.4532204357393,-13.722420504011694,-72.29471281776378,-41.84202862184221,-73.22373411422952,-48.05567663118235,-54.13192560980635,-33.87724407293078,-65.80242578892184,-26.996695386170003,-79.97902392292835,-70.7800727509579,-67.40532314657794,-56.36354122275622,-92.49982926007733,-87.2219478023651,-59.13402163596248,-18.68975747895682,-97.08727639153003,-59.4674193375498,-10.980955522941542,-76.11782309493253,-8.066703383535412,-94.03792399995817,-58.92883186726359,-98.28218689287415,-90.8550236601481,-22.0543802761554,-37.767338632854596,-82.47831972657028,-79.94218464784338,-98.39920319429379,-29.010523977980938,-69.03005568799887,-39.2739020602231,-14.61338716009115,-13.29754751355891,-90.87872855197415,-45.022364379252245,-17.01789514749221,-61.1404523905889,-54.51856863421902,-16.10289279128814,-13.441629269666052,-23.987741819571596,-26.82204632043181,-72.10313951306695,-80.43194010503856,-40.65136955805446,-7.629152731425279,-71.64893600598221,-31.049880536732772,-57.91862650076387,-89.09104232901123,-78.32155513969602,-81.58179436999136,-7.625603763009536,-8.504145302986217,-56.92685285516414,-91.97659247160797
-20.49017772299611,-96.84734610664212,-31.074447737187754,-25.556681648993802,-38.836008262681545,-94.51050206603666,-60.62008227108502,-0.09668274682765343,-87.63767185435131,-23.655262543587313,-32.58766901173307,-98.32902132595905,-12.930371848923656,-61.16007242355301,-43.58795378010123,-79.58217482353238,-91.77314866000637,-72.04138513429609,-44.81809630340059,-93.3358111442509,-97.47627792625447,-7.529222887152514,-35.87671374450596,-37.622631740011705,-37.304102713803154,-71.01983788711678,-92.78781908334639,-73.83752652529341,-91.70130696902518,-39.852169286033345,-2.031730463453286,-93.22062302044716,-76.99157883389493,-63.17569792469742,-14.78627032233652,-31.86321822265772,-97.6848414101996,-67.08075814086448,-81.54735705186167,-47.33262127942852,-4.504056452708056,-87.30738039980186,-16.19252775486993,-81.40974421410678,-22.455719214921416,-89.07984123496769,-3.7335459043690946,-29.889068399877573,-32.51576223042353,-77.2566297221734,-13.463512465556121,-3.751020547327812,-6.835485449466574,-51.261568042030014,-10.073620016301902,-27.341972316659422,-6.566239889942892,-25.156361707351408,-57.344864895245195,-74.6282299761121,-46.02225867334076,-27.32478528046734,-38.40708324980042,-63.42999731402605,-17.24109532497897,-98.96960619207115,-21.37508649864411,-74.16540217006194,-4.360214759641437,-30.7543664574399
-37.75548601160421,-24.03838259369364,-22.38702049954017,-55.613600899457836,-77.42194231275914,-52.816489213827445,-94.46492623600766,-14.643718263534609,-33.906959780773576,-52.754214583578275,-78.29495860065903,-85.87883227588749,-15.660502318729002,-42.455834963158566,-9.966595915324518,-21.35569978055922,-23.76957744416859,-61.7421757765368,-82.16856062260322,-37.26716136832937,-51.20526811404513,-49.269543634870146,-70.50927003319482,-18.42438644578928,-12.727452496327004,-21.164543435240475,-47.18218756798338,-15.26088933845027,-78.61967495695285,-36.674989286000766,-51.65683421093264,-86.0402665290932,-40.590830931100385,-72.20363677991699,-87.08915664384777,-48.57280438688565,-41.645525370021595,-79.7077141763954,-0.024352519622937052,-21.12885146061629,-63.19331565487123,-78.4188718166907,-57.34617636174468,-11.418880166300553,-55.63870086351093,-44.48350293973389,-88.6990394442268,-89.15823109085686,-0.3501291946142402,-76.62424089912936,-93.72594391190934,-68.93482621984816,-34.59042826380012,-78.39171738736147,-57.95539151311977,-28.173808561388157,-50.04336126101408,-84.33640335601604,-69.24624313442828,-56.247282279326605,-8.88306530822993,-35.0760532414903,-14.994235884438083,-91.03207097882321,-47.92103463608439,-37.57660799311833,-84.79987327767817,-16.9678404966632,-99.87736576925306,-81.59718209133527
-63.548443307283975,-46.29866038574975,-2.9446538856098528,-57.16476922479261,-95.51848679619359,-73.36224397170432,-79.21184964656791,-39.896568510573836,-71.6725755700378,-9.042045456223775,-61.34888460338317,-98.19262004355582,-47.0320130846049,-80.87332564214971,-13.840328144751425,-49.91922228228158,-5.9147189971791505,-32.88106379878715,-30.100259300934468,-15.083596324096831,-47.05297401217976,-39.02954666017327,-71.5569411559226,-53.20285501397433,-20.943781302817086,-99.46475114745607,-3.993698579522146,-7.725849275038385,-67.25850198946728,-20.751175193137826,-14.70922512664849,-39.90182462598639,-43.89082664828323,-63.05652887500233,-32.470210246565586,-16.474655527893617,-85.26488499176716,-19.792591080158516,-1.4179887907422,-25.041441332270267,-35.97952220173603,-80.21747709004141,-1.5616984449799958,-74.78094381013366,-86.2379658628426,-44.81799049312727,-19.37312775875671,-14.443164156832893,-10.24969616719828,-14.968050781306076,-27.83085073465901,-16.54237224772193,-41.61177269032399,-40.91616785275376,-61.66736354216154,-24.37120933332399,-6.653736321629864,-8.182270750577317,-60.05358486336709,-51.01303529719527,-35.16599894834185,-45.673414531205594,-35.58431692361414,-61.40621381867395,-58.40350202218016,-80.92290051257734,-4.638743783476244,-62.97106849647256,-47.46913749029014,-15.548262785668143
-60.48180676306987,-62.99755544943244,-12.898582579253045,-66.47955052718002,-61.5451569868217,-3.0611165931318567,-48.83176111421346,-82.61935493677419,-12.16916330651894,-6.350220655932162,-92.22460386541897,-91.7005364328809,-62.573893623607255,-11.846536093267133,-36.81755378199503,-45.782033719069815,-1.0247464621469646,-47.715470218991406,-71.0196890088952,-96.94778184408585,-81.88083499427299,-3.80103081528884,-95.53886924343367,-73.50268301117531,-73.66586564655563,-5.338500091554124,-78.13853370741796,-15.631298829435195,-0.07993765736354419,-11.061076090191065,-92.07092936757873,-12.33963652588021,-54.41773311034454,-17.629500246284934,-76.2823648072301,-1.4424477909763738,-41.033086568573786,-9.552083832876264,-72.69056745050533,-25.069705362613703,-52.79618360956597,-6.221367841644138,-25.295888900976536,-44.19071303378688,-96.6685675025477,-68.81520498832496,-33.08569016949714,-3.6655877994686676,-39.755099500872305,-96.3256593742984,-2.9279162001064236,-72.2850058426397,-25.32463907040369,-13.987675697801194,-51.362333989856545,-33.723383431668225,-39.75158459977506,-70.14241856372585,-12.399143726939016,-0.029160853894524053,-6.912915957463255,-5.379221261367761,-44.43261220606143,-82.23062149202372,-88.66224853211644,-6.768831638022931,-91.52668170892811,-29.145529090344112,-2.035566943172995,-11.327140951549012
-23.28471652614961,-14.704370887336424,-31.39098920226604,-5.942883655433292,-69.95701807266164,-83.5388212096394,-77.67279750237195,-97.12144570541403,-16.946281709496162,-91.81010041253943,-10.93733207661613,-24.02412684491948,-88.4753646789215,-43.29302325853141,-77.32807734024745,-70.05340091370186,-60.54611522658195,-2.4895989118795825,-67.48783536963032,-87.28305001242555,-81.21904313929818,-32.90656522527952,-15.074773797587909,-16.29396920797808,-29.90800902747293,-30.274488562777194,-94.188116783858,-55.83707835759755,-50.3358211106618,-49.29602574831022,-50.14464920227311,-37.469387657607456,-46.428194416584745,-41.02718965726704,-96.94187500313163,-92.40738566429127,-7.42851420384612,-95.97145771925153,-54.922999958555984,-33.66042649704009,-16.18017958038149,-57.42020974293085,-62.27274273527223,-90.71636466248896,-89.94240220567855,-79.68940883900999,-51.64414431760527,-97.61115152948938,-6.8139675109894995,-52.308649607708226,-62.45745015199879,-52.99570538760621,-36.22107628787645,-48.36361786731771,-41.82390475060836,-92.06668576136381,-4.296357161701067,-49.01713570007289,-19.63591255616697,-39.92133608150175,-38.669679001679455,-84.67798715886642,-32.041521823816794,-77.52638881696738,-55.13727181733545,-56.66106542576734,-41.77267779745086,-32.28560468322456,-33.22401143231701,-2.3909788433728494
-6.308296071211748,-1.918907187769614,-8.748597567627087,-5.607338423921229,-5.472964412675559,-3.4109909101347835,-0.3532525371196349,-9.632907189952903,-2.269576693454809,-7.923751759158771,-2.672070377277611,-0.11817247389217522,-1.1804352200203727,-5.006149017725434,-7.399251073884503,-3.323829123714046,-0.41995727015323725,-2.514738504569729,-0.15300094169343081,-8.661328478863886,-9.679451192714764,-7.961067125230028,-3.6426942351237668,-7.103070519436734,-3.9200584518181047,-6.3470407212008855,-8.12371727383157,-3.130384732175384,-9.442162355787376,-5.486936116750149,-8.311047124542883,-1.8289016231339073,-6.408619411430328,-7.624127028968244,-8.022532866929986,-0.7873827899793895,-1.9587628236344212,-0.5215415286538594,-5.09206618283457,-9.585407631462834,-8.7537489820364,-6.181205939955308,-6.833097627704097,-3.1116726261507943,-5.057386732773528,-5.152656325054461,-5.788219151550711,-3.7971430840076925,-8.783816250989098,-6.051904558737268,-7.985030867470375,-3.571180522871531,-5.189546075194191,-0.27833421147258175,-2.1025775097493327,-2.6187377212396368,-6.8870256987375456,-2.7733864580847034,-8.447124489720935,-6.178306735387887,-1.8703116397358932,-2.366100027688338,-0.328473987613187,-6.452319839034919,-6.541511846244759,-5.742443542619087,-2.156983339966403,-5.52955890732467,-6.719361107728112,-9.014938273565354
-3.724750136752093,-7.500358086745602,-6.825839746320286,-7.058127501836083,-9.682455949102078,-6.406041205632825,-6.726029006566485,-0.020878585215562406,-6.129081102221415,-8.12999775212836,-0.1475845087052119,-9.320571897613497,-7.64063962304057,-1.5794673737864162,-4.533877858442734,-7.488096316813737,-7.8431531335421845,-3.062934191691573,-9.758640753881359,-3.2159394287115384,-0.635976530814808,-2.863964041742817,-0.4208246066304633,-6.213283381550509,-6.072032172790718,-5.2456392124145435,-6.745180171684755,-6.491322618504512,-9.83154767624968,-0.8148846894202566,-6.01097277000195,-3.6371389572180757,-7.556983634484649,-4.277837172255923,-4.066582964940098,-7.967001019922108,-4.582451687073816,-9.292296546579779,-1.1009150713004234,-7.091254724492169,-3.809517246181169,-6.156091816979654,-6.909110097373774,-1.364162444624295,-1.0166319601275209,-1.703206082882296,-8.301225852974838,-0.8167384037074199,-8.357052325045416,-0.9919042722238314,-5.430282757531193,-7.495075470678194,-1.5989195709482718,-1.711298058354207,-1.057536138104036,-8.188185673446313,-4.680949702710122,-4.656324460229504,-6.701334943595185,-8.76733363361134,-3.168568419909077,-0.3996633793095339,-3.1266839414607595,-7.32294903005352,-8.843609069483609,-4.178479511741662,-1.7398563065602302,-8.661947868820082,-5.957325175059531,-8.058878394223118
-0.5040990435724813,-3.0571184139879892,-0.6009584509462207,-9.446726299895866,-1.828210591047137,-7.581028306749635,-5.795352682154496,-1.47587450355807,-6.586611883124959,-0.7649626507776941,-7.558158409368321,-4.074634076476329,-6.898292954063754,-2.271398553341246,-3.8481627656339468,-7.169300247078616,-1.3640312611811467,-3.2157586640161107,-2.131879122111815,-9.676634642218565,-6.2044523923838435,-0.13286643336685167,-7.377724193997393,-6.150574128441173,-4.794830605853015,-0.25178278459483616,-8.771185691911047,-1.3594138293482572,-8.808863754132823,-1.8952409236309875,-3.0953589643627044,-7.115479273670793,-7.973295807189247,-6.071966059935203,-6.2237860121125514,-5.665147746161255,-4.9493031062210395,-5.21716292135328,-3.9256288610599177,-2.508250415951352,-9.380741981162126,-4.464175792527085,-3.1773517377076432,-5.010603351048985,-8.668315162358901,-8.563766949610025,-0.7766047084936267,-8.22515651554806,-8.075040887831086,-5.7133855689511925,-9.186706919794537,-1.1731955626681345,-5.5487292299729845,-4.2150953342496855,-7.345524283064053,-4.12075348726793,-4.707575283030239,-4.848546538541751,-9.143737837625007,-1.1649254803740527,-1.1716785950709419,-8.065128453038945,-2.9532410889156546,-1.2832007693323333,-4.762691276394719,-5.2463381670637705,-7.515241132887782,-3.443289844963704,-5.790426814656378,-7.986315225904428
-5.292413958361621,-2.9124895952296126,-5.345810543125468,-1.652687391225538,-6.475410649887243,-7.799287664357822,-4.753952437515833,-0.5409162439625503,-9.602356640430909,-1.0909092399123943,-3.95277867823451,-4.361695738263562,-4.117960907742391,-3.2082604336792797,-7.635784450582981,-6.258284893019632,-0.1874586052199212,-5.589666392936401,-6.370884394747264,-8.153854669217255,-4.8574904021023,-1.367551297932108,-3.0483408505496845,-9.623799423775479,-1.1887116411629228,-2.089372772999445,-8.428168546887724,-0.10601098784627672,-4.8891510410162,-5.754969169164914,-5.486651005013858,-3.6502177722100426,-1.461303474549458,-0.9020879194435527,-9.492670596804881,-6.753633656185314,-9.004883912368191,-0.9344835524211947,-7.397595517728741,-2.1391502131875595,-6.157435732013859,-9.785214461544403,-7.813502267835526,-2.5573365666673142,-8.988021402373667,-0.43220284157751365,-0.32954492964330173,-9.477137195888417,-7.957778579989634,-8.749499433085566,-4.143288025019885,-2.7597582887980243,-0.5023765784325551,-5.2474843512733464,-2.909001351035365,-7.288266281187228,-4.859140457992126,-6.756964453652074,-2.540410104237354,-5.590721079290033,-1.6275748782830357,-9.239371398324492,-1.2366188760707364,-6.648092140241917,-7.805383002885613,-6.467347293082481,-2.0572928947294677,-2.493200302808969,-0.7458718270919906,-2.0309280203643088
